timebucket,jfp_1,jfp_2,room_outlets,heater,halllight,oven,familylight,fridge,washer_dryer,fam_outlets,date,month,month_name,total,year_month
2020-03-15,0.267,0.298,0.067,0.0,0.0,0.0,0.048,0.171,0.0,0.255,2020-03-15,3,Mar,1.1059999999999999,2020-03
2020-03-15,0.234,0.261,0.043,0.0,0.0,0.0,0.047,0.158,0.0,0.24,2020-03-15,3,Mar,0.9830000000000001,2020-03
2020-03-15,0.19,0.212,0.034,0.0,0.0,0.0,0.045,0.137,0.0,0.174,2020-03-15,3,Mar,0.7920000000000001,2020-03
2020-03-15,0.152,0.17,0.0,0.0,0.0,0.0,0.049,0.111,0.0,0.142,2020-03-15,3,Mar,0.624,2020-03
2020-03-16,0.074,0.082,0.0,0.0,0.0,0.0,0.045,0.098,0.0,0.065,2020-03-16,3,Mar,0.364,2020-03
2020-03-16,0.046,0.051,0.0,0.0,0.0,0.0,0.046,0.069,0.0,0.05,2020-03-16,3,Mar,0.262,2020-03
2020-03-16,0.063,0.07,0.0,0.0,0.0,0.0,0.045,0.094,0.0,0.047,2020-03-16,3,Mar,0.319,2020-03
2020-03-16,0.064,0.072,0.0,0.0,0.0,0.0,0.045,0.098,0.0,0.047,2020-03-16,3,Mar,0.326,2020-03
2020-03-16,0.037,0.041,0.0,0.0,0.0,0.0,0.045,0.055,0.0,0.048,2020-03-16,3,Mar,0.22599999999999998,2020-03
2020-03-16,0.087,0.097,0.0,0.0,0.0,0.0,0.045,0.13,0.0,0.047,2020-03-16,3,Mar,0.40599999999999997,2020-03
2020-03-16,0.384,0.428,0.068,0.429,0.0,0.0,0.074,0.231,0.0,0.047,2020-03-16,3,Mar,1.6610000000000003,2020-03
2020-03-16,0.09,0.1,0.02,0.0,0.0,0.0,0.008,0.153,0.0,0.048,2020-03-16,3,Mar,0.419,2020-03
2020-03-16,0.071,0.079,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.046,2020-03-16,3,Mar,0.333,2020-03
2020-03-16,0.033,0.037,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.046,2020-03-16,3,Mar,0.18,2020-03
2020-03-16,0.051,0.057,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.046,2020-03-16,3,Mar,0.253,2020-03
2020-03-16,0.05,0.055,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.047,2020-03-16,3,Mar,0.248,2020-03
2020-03-16,0.036,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.046,2020-03-16,3,Mar,0.192,2020-03
2020-03-16,0.042,0.046,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.046,2020-03-16,3,Mar,0.21399999999999997,2020-03
2020-03-16,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.046,2020-03-16,3,Mar,0.299,2020-03
2020-03-16,0.037,0.041,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.047,2020-03-16,3,Mar,0.195,2020-03
2020-03-16,0.119,0.133,0.0,0.0,0.0,0.0,0.042,0.064,0.0,0.163,2020-03-16,3,Mar,0.521,2020-03
2020-03-16,0.364,0.406,0.0,0.0,0.0,0.422,0.047,0.137,0.0,0.176,2020-03-16,3,Mar,1.5519999999999998,2020-03
2020-03-16,0.261,0.291,0.069,0.0,0.0,0.154,0.062,0.103,0.0,0.175,2020-03-16,3,Mar,1.1150000000000002,2020-03
2020-03-16,0.181,0.202,0.0,0.0,0.0,0.0,0.048,0.136,0.0,0.185,2020-03-16,3,Mar,0.752,2020-03
2020-03-16,0.119,0.133,0.006,0.0,0.0,0.0,0.025,0.079,0.0,0.106,2020-03-16,3,Mar,0.468,2020-03
2020-03-16,0.185,0.207,0.0,0.0,0.0,0.0,0.047,0.141,0.0,0.189,2020-03-16,3,Mar,0.769,2020-03
2020-03-16,0.27,0.301,0.009,0.321,0.0,0.0,0.056,0.059,0.0,0.136,2020-03-16,3,Mar,1.152,2020-03
2020-03-16,0.105,0.117,0.0,0.0,0.0,0.0,0.045,0.137,0.0,0.077,2020-03-16,3,Mar,0.481,2020-03
2020-03-17,0.045,0.05,0.0,0.0,0.0,0.0,0.045,0.069,0.0,0.057,2020-03-17,3,Mar,0.266,2020-03
2020-03-17,0.045,0.05,0.0,0.0,0.0,0.0,0.045,0.068,0.0,0.049,2020-03-17,3,Mar,0.257,2020-03
2020-03-17,0.076,0.085,0.0,0.0,0.0,0.0,0.045,0.117,0.0,0.048,2020-03-17,3,Mar,0.371,2020-03
2020-03-17,0.048,0.054,0.0,0.0,0.0,0.0,0.045,0.074,0.0,0.048,2020-03-17,3,Mar,0.26899999999999996,2020-03
2020-03-17,0.041,0.045,0.0,0.0,0.0,0.0,0.045,0.062,0.0,0.048,2020-03-17,3,Mar,0.241,2020-03
2020-03-17,0.063,0.07,0.0,0.0,0.0,0.0,0.045,0.094,0.0,0.048,2020-03-17,3,Mar,0.32,2020-03
2020-03-17,0.067,0.075,0.0,0.0,0.0,0.0,0.045,0.102,0.0,0.046,2020-03-17,3,Mar,0.33499999999999996,2020-03
2020-03-17,0.253,0.282,0.0,0.343,0.0,0.0,0.051,0.067,0.0,0.047,2020-03-17,3,Mar,1.043,2020-03
2020-03-17,0.13,0.145,0.0,0.0,0.0,0.0,0.031,0.062,0.0,0.102,2020-03-17,3,Mar,0.47,2020-03
2020-03-17,0.152,0.169,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.046,2020-03-17,3,Mar,0.487,2020-03
2020-03-17,0.236,0.264,0.069,0.0,0.0,0.171,0.0,0.086,0.0,0.047,2020-03-17,3,Mar,0.8730000000000001,2020-03
2020-03-17,0.343,0.383,0.0,0.0,0.0,0.368,0.013,0.156,0.0,0.133,2020-03-17,3,Mar,1.3959999999999997,2020-03
2020-03-17,0.169,0.189,0.0,0.0,0.0,0.0,0.045,0.146,0.0,0.105,2020-03-17,3,Mar,0.654,2020-03
2020-03-17,0.144,0.16,0.039,0.0,0.0,0.0,0.017,0.054,0.0,0.045,2020-03-17,3,Mar,0.45899999999999996,2020-03
2020-03-17,0.171,0.191,0.024,0.0,0.0,0.0,0.019,0.117,0.0,0.045,2020-03-17,3,Mar,0.5670000000000001,2020-03
2020-03-17,0.199,0.222,0.039,0.0,0.0,0.0,0.082,0.139,0.0,0.041,2020-03-17,3,Mar,0.7220000000000001,2020-03
2020-03-17,0.174,0.194,0.024,0.0,0.0,0.0,0.09,0.061,0.0,0.041,2020-03-17,3,Mar,0.584,2020-03
2020-03-17,0.189,0.211,0.001,0.0,0.0,0.0,0.056,0.142,0.0,0.096,2020-03-17,3,Mar,0.6950000000000001,2020-03
2020-03-17,0.168,0.187,0.016,0.0,0.0,0.0,0.033,0.09,0.0,0.126,2020-03-17,3,Mar,0.62,2020-03
2020-03-17,0.168,0.187,0.046,0.0,0.0,0.0,0.0,0.11,0.0,0.05,2020-03-17,3,Mar,0.561,2020-03
2020-03-17,0.12,0.134,0.004,0.0,0.0,0.0,0.04,0.064,0.0,0.049,2020-03-17,3,Mar,0.411,2020-03
2020-03-17,0.389,0.434,0.012,0.533,0.0,0.0,0.041,0.14,0.0,0.067,2020-03-17,3,Mar,1.6159999999999999,2020-03
2020-03-17,0.166,0.185,0.037,0.0,0.0,0.0,0.046,0.116,0.0,0.123,2020-03-17,3,Mar,0.673,2020-03
2020-03-17,0.131,0.147,0.051,0.0,0.0,0.0,0.047,0.115,0.0,0.086,2020-03-17,3,Mar,0.5770000000000001,2020-03
2020-03-18,0.069,0.077,0.0,0.0,0.0,0.0,0.046,0.056,0.0,0.077,2020-03-18,3,Mar,0.325,2020-03
2020-03-18,0.108,0.121,0.0,0.0,0.0,0.0,0.046,0.091,0.0,0.083,2020-03-18,3,Mar,0.44899999999999995,2020-03
2020-03-18,0.11,0.123,0.0,0.0,0.0,0.0,0.046,0.102,0.0,0.079,2020-03-18,3,Mar,0.45999999999999996,2020-03
2020-03-18,0.038,0.043,0.0,0.0,0.0,0.0,0.046,0.054,0.0,0.073,2020-03-18,3,Mar,0.25399999999999995,2020-03
2020-03-18,0.084,0.094,0.0,0.0,0.0,0.0,0.046,0.128,0.0,0.071,2020-03-18,3,Mar,0.423,2020-03
2020-03-18,0.04,0.045,0.0,0.0,0.0,0.0,0.046,0.062,0.0,0.071,2020-03-18,3,Mar,0.26399999999999996,2020-03
2020-03-18,0.244,0.272,0.0,0.366,0.0,0.0,0.064,0.06,0.0,0.071,2020-03-18,3,Mar,1.077,2020-03
2020-03-18,0.133,0.149,0.006,0.0,0.0,0.019,0.039,0.134,0.0,0.105,2020-03-18,3,Mar,0.5850000000000001,2020-03
2020-03-18,0.201,0.224,0.054,0.0,0.0,0.16,0.0,0.107,0.0,0.112,2020-03-18,3,Mar,0.8580000000000001,2020-03
2020-03-18,0.139,0.155,0.025,0.0,0.0,0.0,0.0,0.131,0.0,0.045,2020-03-18,3,Mar,0.49500000000000005,2020-03
2020-03-18,0.191,0.213,0.028,0.0,0.0,0.184,0.0,0.063,0.0,0.045,2020-03-18,3,Mar,0.7240000000000001,2020-03
2020-03-18,0.147,0.165,0.062,0.0,0.0,0.013,0.018,0.144,0.0,0.044,2020-03-18,3,Mar,0.593,2020-03
2020-03-18,0.132,0.147,0.018,0.0,0.0,0.0,0.046,0.132,0.0,0.044,2020-03-18,3,Mar,0.519,2020-03
2020-03-18,0.177,0.198,0.046,0.0,0.0,0.0,0.02,0.18,0.0,0.044,2020-03-18,3,Mar,0.665,2020-03
2020-03-18,0.137,0.152,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.044,2020-03-18,3,Mar,0.5850000000000001,2020-03
2020-03-18,0.088,0.098,0.003,0.0,0.0,0.0,0.0,0.151,0.0,0.044,2020-03-18,3,Mar,0.38399999999999995,2020-03
2020-03-18,0.157,0.175,0.041,0.0,0.0,0.0,0.0,0.132,0.0,0.043,2020-03-18,3,Mar,0.548,2020-03
2020-03-18,0.296,0.33,0.083,0.0,0.0,0.243,0.0,0.138,0.0,0.11,2020-03-18,3,Mar,1.2000000000000002,2020-03
2020-03-18,0.149,0.166,0.0,0.0,0.0,0.0,0.019,0.131,0.0,0.147,2020-03-18,3,Mar,0.612,2020-03
2020-03-18,0.078,0.087,0.0,0.0,0.0,0.0,0.002,0.049,0.0,0.044,2020-03-18,3,Mar,0.25999999999999995,2020-03
2020-03-18,0.144,0.161,0.097,0.0,0.0,0.0,0.0,0.133,0.0,0.044,2020-03-18,3,Mar,0.5790000000000001,2020-03
2020-03-18,0.096,0.107,0.1,0.0,0.0,0.0,0.0,0.047,0.0,0.044,2020-03-18,3,Mar,0.39399999999999996,2020-03
2020-03-18,0.177,0.198,0.045,0.0,0.0,0.0,0.004,0.141,0.0,0.165,2020-03-18,3,Mar,0.7300000000000001,2020-03
2020-03-18,0.184,0.205,0.003,0.0,0.0,0.0,0.001,0.239,0.0,0.116,2020-03-18,3,Mar,0.748,2020-03
2020-03-19,0.076,0.085,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.064,2020-03-19,3,Mar,0.375,2020-03
2020-03-19,0.07,0.078,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.055,2020-03-19,3,Mar,0.338,2020-03
2020-03-19,0.055,0.061,0.0,0.0,0.0,0.0,0.021,0.097,0.0,0.047,2020-03-19,3,Mar,0.281,2020-03
2020-03-19,0.057,0.064,0.0,0.0,0.0,0.0,0.046,0.087,0.0,0.045,2020-03-19,3,Mar,0.299,2020-03
2020-03-19,0.034,0.038,0.0,0.0,0.0,0.0,0.046,0.051,0.0,0.045,2020-03-19,3,Mar,0.21399999999999997,2020-03
2020-03-19,0.083,0.093,0.0,0.0,0.0,0.0,0.046,0.127,0.0,0.045,2020-03-19,3,Mar,0.39399999999999996,2020-03
2020-03-19,0.031,0.035,0.0,0.0,0.0,0.0,0.046,0.048,0.0,0.045,2020-03-19,3,Mar,0.20500000000000002,2020-03
2020-03-19,0.295,0.329,0.0,0.327,0.0,0.072,0.061,0.132,0.0,0.062,2020-03-19,3,Mar,1.2780000000000002,2020-03
2020-03-19,0.096,0.107,0.003,0.0,0.0,0.0,0.046,0.046,0.0,0.121,2020-03-19,3,Mar,0.419,2020-03
2020-03-19,0.179,0.199,0.064,0.0,0.0,0.0,0.046,0.138,0.0,0.078,2020-03-19,3,Mar,0.7040000000000001,2020-03
2020-03-19,0.405,0.452,0.052,0.0,0.0,0.519,0.046,0.133,0.0,0.044,2020-03-19,3,Mar,1.651,2020-03
2020-03-19,0.915,1.021,0.094,0.0,0.0,1.561,0.024,0.137,0.0,0.136,2020-03-19,3,Mar,3.888,2020-03
2020-03-19,0.587,0.655,0.196,0.0,0.0,0.768,0.0,0.1,0.0,0.191,2020-03-19,3,Mar,2.497,2020-03
2020-03-19,0.143,0.16,0.0,0.0,0.0,0.0,0.02,0.134,0.0,0.122,2020-03-19,3,Mar,0.579,2020-03
2020-03-19,0.069,0.077,0.0,0.0,0.0,0.0,0.045,0.061,0.0,0.05,2020-03-19,3,Mar,0.302,2020-03
2020-03-19,0.158,0.176,0.065,0.0,0.0,0.0,0.003,0.106,0.0,0.048,2020-03-19,3,Mar,0.5559999999999999,2020-03
2020-03-19,0.158,0.176,0.031,0.0,0.0,0.0,0.0,0.129,0.0,0.047,2020-03-19,3,Mar,0.541,2020-03
2020-03-19,0.111,0.124,0.03,0.0,0.0,0.0,0.0,0.043,0.0,0.047,2020-03-19,3,Mar,0.3549999999999999,2020-03
2020-03-19,0.147,0.164,0.012,0.0,0.0,0.0,0.008,0.132,0.0,0.046,2020-03-19,3,Mar,0.509,2020-03
2020-03-19,0.275,0.306,0.033,0.252,0.0,0.0,0.034,0.118,0.0,0.092,2020-03-19,3,Mar,1.11,2020-03
2020-03-19,0.518,0.578,0.026,0.687,0.0,0.0,0.032,0.14,0.0,0.175,2020-03-19,3,Mar,2.156,2020-03
2020-03-19,0.169,0.188,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.175,2020-03-19,3,Mar,0.6619999999999999,2020-03
2020-03-19,0.118,0.132,0.004,0.0,0.0,0.0,0.037,0.028,0.0,0.175,2020-03-19,3,Mar,0.494,2020-03
2020-03-19,0.19,0.212,0.05,0.0,0.0,0.0,0.078,0.132,0.0,0.121,2020-03-19,3,Mar,0.783,2020-03
2020-03-20,0.086,0.096,0.0,0.0,0.0,0.0,0.046,0.064,0.0,0.095,2020-03-20,3,Mar,0.38699999999999996,2020-03
2020-03-20,0.06,0.067,0.0,0.0,0.0,0.0,0.046,0.091,0.0,0.053,2020-03-20,3,Mar,0.317,2020-03
2020-03-20,0.084,0.094,0.0,0.0,0.0,0.0,0.046,0.126,0.0,0.048,2020-03-20,3,Mar,0.39799999999999996,2020-03
2020-03-20,0.02,0.022,0.0,0.0,0.0,0.0,0.046,0.028,0.0,0.048,2020-03-20,3,Mar,0.16399999999999998,2020-03
2020-03-20,0.087,0.097,0.0,0.0,0.0,0.0,0.046,0.131,0.0,0.046,2020-03-20,3,Mar,0.407,2020-03
2020-03-20,0.049,0.054,0.0,0.0,0.0,0.0,0.046,0.072,0.0,0.046,2020-03-20,3,Mar,0.26699999999999996,2020-03
2020-03-20,0.051,0.057,0.0,0.0,0.0,0.0,0.046,0.078,0.0,0.046,2020-03-20,3,Mar,0.27799999999999997,2020-03
2020-03-20,0.087,0.097,0.0,0.0,0.0,0.0,0.046,0.126,0.0,0.05,2020-03-20,3,Mar,0.40599999999999997,2020-03
2020-03-20,0.631,0.704,0.01,1.09,0.0,0.0,0.046,0.076,0.0,0.137,2020-03-20,3,Mar,2.6939999999999995,2020-03
2020-03-20,0.155,0.172,0.118,0.0,0.0,0.0,0.034,0.127,0.0,0.063,2020-03-20,3,Mar,0.669,2020-03
2020-03-20,0.03,0.033,0.013,0.0,0.0,0.0,0.0,0.028,0.0,0.046,2020-03-20,3,Mar,0.15,2020-03
2020-03-20,0.428,0.477,0.042,0.0,0.0,0.641,0.0,0.139,0.0,0.115,2020-03-20,3,Mar,1.842,2020-03
2020-03-20,0.177,0.198,0.0,0.0,0.0,0.0,0.039,0.142,0.0,0.175,2020-03-20,3,Mar,0.731,2020-03
2020-03-20,0.192,0.214,0.045,0.0,0.0,0.0,0.047,0.137,0.0,0.138,2020-03-20,3,Mar,0.7730000000000001,2020-03
2020-03-20,0.18,0.201,0.039,0.0,0.0,0.0,0.046,0.137,0.0,0.047,2020-03-20,3,Mar,0.6500000000000001,2020-03
2020-03-20,0.153,0.17,0.006,0.0,0.0,0.0,0.031,0.13,0.0,0.046,2020-03-20,3,Mar,0.536,2020-03
2020-03-20,0.135,0.151,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.046,2020-03-20,3,Mar,0.461,2020-03
2020-03-20,0.129,0.144,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.046,2020-03-20,3,Mar,0.444,2020-03
2020-03-20,0.296,0.33,0.064,0.007,0.0,0.0,0.092,0.288,0.0,0.155,2020-03-20,3,Mar,1.2320000000000002,2020-03
2020-03-20,0.264,0.295,0.043,0.0,0.0,0.0,0.095,0.15,0.0,0.263,2020-03-20,3,Mar,1.11,2020-03
2020-03-20,0.252,0.281,0.043,0.0,0.0,0.0,0.089,0.147,0.0,0.245,2020-03-20,3,Mar,1.0570000000000002,2020-03
2020-03-20,0.276,0.308,0.139,0.0,0.0,0.0,0.091,0.15,0.0,0.197,2020-03-20,3,Mar,1.161,2020-03
2020-03-20,0.212,0.236,0.043,0.0,0.0,0.0,0.067,0.141,0.0,0.189,2020-03-20,3,Mar,0.8879999999999999,2020-03
2020-03-20,0.211,0.235,0.05,0.0,0.006,0.0,0.048,0.143,0.0,0.194,2020-03-20,3,Mar,0.887,2020-03
2020-03-21,0.217,0.242,0.009,0.062,0.0,0.0,0.046,0.147,0.0,0.131,2020-03-21,3,Mar,0.854,2020-03
2020-03-21,0.152,0.17,0.0,0.0,0.0,0.0,0.046,0.138,0.0,0.062,2020-03-21,3,Mar,0.5680000000000001,2020-03
2020-03-21,0.189,0.211,0.0,0.0,0.0,0.0,0.046,0.233,0.0,0.056,2020-03-21,3,Mar,0.7350000000000001,2020-03
2020-03-21,0.148,0.165,0.0,0.0,0.0,0.0,0.046,0.16,0.0,0.047,2020-03-21,3,Mar,0.5660000000000001,2020-03
2020-03-21,0.145,0.162,0.0,0.0,0.0,0.0,0.046,0.154,0.0,0.045,2020-03-21,3,Mar,0.552,2020-03
2020-03-21,0.138,0.154,0.0,0.0,0.0,0.0,0.046,0.14,0.0,0.044,2020-03-21,3,Mar,0.522,2020-03
2020-03-21,0.14,0.157,0.0,0.0,0.0,0.0,0.045,0.146,0.0,0.044,2020-03-21,3,Mar,0.532,2020-03
2020-03-21,0.133,0.148,0.0,0.0,0.0,0.0,0.045,0.13,0.0,0.045,2020-03-21,3,Mar,0.501,2020-03
2020-03-21,0.104,0.116,0.0,0.0,0.0,0.0,0.045,0.085,0.0,0.045,2020-03-21,3,Mar,0.39499999999999996,2020-03
2020-03-21,0.257,0.287,0.063,0.0,0.0,0.309,0.046,0.083,0.0,0.044,2020-03-21,3,Mar,1.089,2020-03
2020-03-21,0.164,0.183,0.0,0.0,0.0,0.0,0.071,0.136,0.0,0.138,2020-03-21,3,Mar,0.692,2020-03
2020-03-21,0.176,0.196,0.0,0.0,0.0,0.0,0.052,0.124,0.0,0.178,2020-03-21,3,Mar,0.726,2020-03
2020-03-21,0.139,0.155,0.0,0.0,0.0,0.0,0.038,0.107,0.0,0.132,2020-03-21,3,Mar,0.5710000000000001,2020-03
2020-03-21,0.166,0.186,0.0,0.0,0.0,0.0,0.044,0.126,0.0,0.164,2020-03-21,3,Mar,0.686,2020-03
2020-03-21,0.884,0.986,0.006,0.743,0.0,0.809,0.043,0.139,0.0,0.154,2020-03-21,3,Mar,3.764,2020-03
2020-03-21,0.17,0.189,0.0,0.0,0.0,0.028,0.041,0.127,0.0,0.149,2020-03-21,3,Mar,0.7040000000000001,2020-03
2020-03-21,0.23,0.256,0.082,0.0,0.0,0.0,0.047,0.151,0.0,0.206,2020-03-21,3,Mar,0.972,2020-03
2020-03-21,0.208,0.232,0.035,0.0,0.0,0.0,0.047,0.145,0.0,0.213,2020-03-21,3,Mar,0.88,2020-03
2020-03-21,0.219,0.244,0.035,0.0,0.0,0.0,0.047,0.143,0.0,0.229,2020-03-21,3,Mar,0.917,2020-03
2020-03-21,0.168,0.187,0.044,0.0,0.0,0.0,0.047,0.144,0.0,0.094,2020-03-21,3,Mar,0.684,2020-03
2020-03-21,0.175,0.195,0.053,0.0,0.0,0.0,0.058,0.135,0.0,0.113,2020-03-21,3,Mar,0.7290000000000001,2020-03
2020-03-21,0.207,0.231,0.018,0.0,0.0,0.0,0.089,0.132,0.0,0.184,2020-03-21,3,Mar,0.861,2020-03
2020-03-21,0.191,0.213,0.025,0.0,0.0,0.0,0.06,0.126,0.0,0.183,2020-03-21,3,Mar,0.798,2020-03
2020-03-21,0.144,0.161,0.015,0.0,0.0,0.0,0.045,0.088,0.0,0.162,2020-03-21,3,Mar,0.6150000000000001,2020-03
2020-03-22,0.095,0.106,0.0,0.0,0.0,0.0,0.046,0.067,0.0,0.11,2020-03-22,3,Mar,0.424,2020-03
2020-03-22,0.085,0.095,0.0,0.0,0.0,0.0,0.046,0.126,0.0,0.061,2020-03-22,3,Mar,0.413,2020-03
2020-03-22,0.051,0.057,0.0,0.0,0.0,0.0,0.046,0.076,0.0,0.055,2020-03-22,3,Mar,0.285,2020-03
2020-03-22,0.053,0.059,0.0,0.0,0.0,0.0,0.046,0.078,0.0,0.051,2020-03-22,3,Mar,0.287,2020-03
2020-03-22,0.084,0.094,0.0,0.0,0.0,0.0,0.045,0.125,0.0,0.047,2020-03-22,3,Mar,0.39499999999999996,2020-03
2020-03-22,0.04,0.045,0.0,0.0,0.0,0.0,0.045,0.059,0.0,0.047,2020-03-22,3,Mar,0.236,2020-03
2020-03-22,0.058,0.065,0.0,0.0,0.0,0.0,0.045,0.089,0.0,0.047,2020-03-22,3,Mar,0.304,2020-03
2020-03-22,0.084,0.094,0.0,0.0,0.0,0.0,0.045,0.126,0.0,0.047,2020-03-22,3,Mar,0.39599999999999996,2020-03
2020-03-22,0.032,0.036,0.0,0.0,0.0,0.0,0.045,0.048,0.0,0.047,2020-03-22,3,Mar,0.20800000000000002,2020-03
2020-03-22,0.195,0.217,0.0,0.0,0.0,0.246,0.046,0.108,0.0,0.066,2020-03-22,3,Mar,0.8780000000000001,2020-03
2020-03-22,0.191,0.213,0.017,0.0,0.0,0.084,0.005,0.134,0.0,0.158,2020-03-22,3,Mar,0.8020000000000002,2020-03
2020-03-22,0.155,0.173,0.0,0.0,0.0,0.001,0.004,0.13,0.0,0.171,2020-03-22,3,Mar,0.634,2020-03
2020-03-22,0.229,0.256,0.0,0.014,0.0,0.123,0.0,0.131,0.0,0.186,2020-03-22,3,Mar,0.9390000000000001,2020-03
2020-03-22,0.335,0.373,0.001,0.0,0.0,0.347,0.0,0.133,0.0,0.219,2020-03-22,3,Mar,1.408,2020-03
2020-03-22,0.791,0.883,0.027,1.024,0.0,0.258,0.007,0.134,0.0,0.224,2020-03-22,3,Mar,3.3480000000000003,2020-03
2020-03-22,0.141,0.158,0.0,0.0,0.0,0.0,0.045,0.146,0.0,0.094,2020-03-22,3,Mar,0.584,2020-03
2020-03-22,0.132,0.147,0.0,0.0,0.0,0.0,0.045,0.225,0.0,0.047,2020-03-22,3,Mar,0.5960000000000001,2020-03
2020-03-22,0.254,0.283,0.014,0.0,0.0,0.0,0.079,0.218,0.0,0.211,2020-03-22,3,Mar,1.059,2020-03
2020-03-22,0.244,0.272,0.019,0.0,0.0,0.0,0.047,0.162,0.0,0.274,2020-03-22,3,Mar,1.018,2020-03
2020-03-22,0.203,0.227,0.004,0.0,0.0,0.0,0.047,0.138,0.0,0.158,2020-03-22,3,Mar,0.7770000000000001,2020-03
2020-03-22,0.17,0.19,0.004,0.0,0.0,0.0,0.048,0.132,0.0,0.088,2020-03-22,3,Mar,0.632,2020-03
2020-03-22,0.148,0.165,0.011,0.0,0.0,0.0,0.047,0.067,0.0,0.188,2020-03-22,3,Mar,0.626,2020-03
2020-03-22,0.164,0.183,0.005,0.0,0.0,0.0,0.047,0.099,0.0,0.183,2020-03-22,3,Mar,0.6809999999999999,2020-03
2020-03-22,0.167,0.186,0.002,0.0,0.0,0.0,0.08,0.107,0.0,0.143,2020-03-22,3,Mar,0.6849999999999999,2020-03
2020-03-23,0.052,0.058,0.0,0.0,0.0,0.0,0.046,0.055,0.0,0.075,2020-03-23,3,Mar,0.286,2020-03
2020-03-23,0.085,0.095,0.0,0.0,0.0,0.0,0.045,0.127,0.0,0.053,2020-03-23,3,Mar,0.40499999999999997,2020-03
2020-03-23,0.021,0.023,0.0,0.0,0.0,0.0,0.046,0.032,0.0,0.052,2020-03-23,3,Mar,0.174,2020-03
2020-03-23,0.086,0.096,0.0,0.0,0.0,0.0,0.045,0.13,0.0,0.047,2020-03-23,3,Mar,0.40399999999999997,2020-03
2020-03-23,0.143,0.159,0.0,0.0,0.0,0.0,0.046,0.248,0.0,0.047,2020-03-23,3,Mar,0.6430000000000001,2020-03
2020-03-23,0.087,0.097,0.0,0.0,0.0,0.0,0.045,0.133,0.0,0.048,2020-03-23,3,Mar,0.41,2020-03
2020-03-23,0.087,0.097,0.0,0.0,0.0,0.0,0.045,0.132,0.0,0.047,2020-03-23,3,Mar,0.408,2020-03
2020-03-23,0.041,0.045,0.0,0.0,0.0,0.0,0.045,0.061,0.0,0.047,2020-03-23,3,Mar,0.239,2020-03
2020-03-23,0.106,0.118,0.0,0.0,0.0,0.0,0.045,0.106,0.0,0.09,2020-03-23,3,Mar,0.4649999999999999,2020-03
2020-03-23,0.16,0.178,0.01,0.0,0.0,0.001,0.046,0.131,0.0,0.13,2020-03-23,3,Mar,0.656,2020-03
2020-03-23,0.094,0.105,0.0,0.0,0.0,0.0,0.046,0.041,0.0,0.128,2020-03-23,3,Mar,0.414,2020-03
2020-03-23,0.74,0.826,0.0,0.0,0.0,1.25,0.052,0.148,0.0,0.15,2020-03-23,3,Mar,3.166,2020-03
2020-03-23,0.805,0.898,0.0,0.0,0.0,0.0,0.086,0.137,0.545,0.232,2020-03-23,3,Mar,3.248,2020-03
2020-03-23,1.6,1.784,0.032,0.0,0.0,0.0,0.125,0.14,3.084,0.242,2020-03-23,3,Mar,10.091000000000001,2020-03
2020-03-23,0.234,0.261,0.0,0.0,0.0,0.0,0.085,0.154,0.0,0.236,2020-03-23,3,Mar,0.97,2020-03
2020-03-23,0.556,0.621,0.0,0.795,0.0,0.0,0.057,0.144,0.0,0.177,2020-03-23,3,Mar,2.35,2020-03
2020-03-23,1.038,1.157,0.011,0.228,0.0,0.0,0.056,0.141,1.996,0.124,2020-03-23,3,Mar,6.747000000000001,2020-03
2020-03-23,0.485,0.541,0.023,0.0,0.0,0.075,0.05,0.097,0.82,0.186,2020-03-23,3,Mar,3.0969999999999995,2020-03
2020-03-23,0.221,0.246,0.0,0.0,0.0,0.0,0.051,0.147,0.0,0.228,2020-03-23,3,Mar,0.893,2020-03
2020-03-23,0.216,0.241,0.0,0.0,0.0,0.0,0.047,0.14,0.0,0.23,2020-03-23,3,Mar,0.874,2020-03
2020-03-23,0.107,0.119,0.003,0.0,0.0,0.0,0.057,0.114,0.0,0.061,2020-03-23,3,Mar,0.46099999999999997,2020-03
2020-03-23,0.062,0.069,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.053,2020-03-23,3,Mar,0.241,2020-03
2020-03-23,0.195,0.217,0.072,0.0,0.0,0.0,0.012,0.137,0.0,0.165,2020-03-23,3,Mar,0.798,2020-03
2020-03-23,0.168,0.188,0.0,0.0,0.0,0.0,0.025,0.133,0.0,0.169,2020-03-23,3,Mar,0.683,2020-03
